0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0.0431542,0.0697896,0.045111,0.0403668,0.071307,0.0514366,0.0706354,0.0433446,0.0735604,0.0417732,0.0656206,0.0513202,0.0548724,0.0689212,0.0424502,0.062998,0.0404614,0.0490918,0.057594,0.0476038,0.0450884,0.071013,0.0416544,0.066543,0.0481494,0.0424606,0.0619824,0.0453852,0.0690202,0.043357,0.0711176,0.050367,0.0592148,0.0497144,0.0427174,0.0646868,0.0403762,0.0434136,0.059998,0.0630816,0.0668468,0.0409716,0.0752508,0.0433296,0.0719558,0.0448972,0.066879,0.043762,0.0460592,0.0639664,0.04346,0.0827688,0.0439234,0.0657634,0.0424114,0.065257,0.041345,0.05859,0.03759,0.040825,0.067291,0.037795,0.0713298,0.0462872,0.059283,0.0370026,0.05773,0.0454842,0.0672202
0.0433288,0.0705092,0.045564,0.0410624,0.0718022,0.0504134,0.0701068,0.0444562,0.0754716,0.041257,0.0661706,0.0507748,0.054909,0.0688054,0.0410106,0.0622194,0.0411642,0.0500246,0.0576902,0.0474168,0.0455636,0.0699926,0.0417168,0.0670384,0.048536,0.0422044,0.062062,0.0459718,0.0677306,0.0431894,0.0710014,0.0503292,0.0604804,0.0486574,0.0434584,0.064005,0.0401428,0.0436592,0.0595066,0.06212,0.065936,0.039673,0.0755756,0.0425804,0.0720058,0.0452556,0.0671996,0.0437504,0.04561,0.0630024,0.0432546,0.0834058,0.04419,0.0661636,0.0410504,0.0654268,0.041345,0.0585568,0.03754,0.0418324,0.0655306,0.0370636,0.0709256,0.0463614,0.0604768,0.0379724,0.0581954,0.0456556,0.0671782
0.043132,0.0711058,0.0446442,0.0417492,0.0716318,0.0502012,0.0695696,0.0442402,0.0768562,0.0417058,0.0659984,0.0512396,0.05443,0.0687206,0.0408028,0.0630352,0.0412232,0.0493276,0.058519,0.0476126,0.0470244,0.0697478,0.0417704,0.0661558,0.0502804,0.0415342,0.0639316,0.0464424,0.067991,0.0431596,0.0717218,0.0508048,0.0602868,0.0486854,0.044694,0.0641418,0.0401262,0.043056,0.0588706,0.0620776,0.0673882,0.039159,0.0746802,0.0432004,0.0723178,0.0451472,0.065298,0.043854,0.0460214,0.062311,0.0432502,0.0840434,0.0442316,0.0657798,0.0402306,0.0660848,0.040891,0.0583954,0.0369534,0.040896,0.0667044,0.036956,0.0703768,0.045292,0.0610886,0.0376056,0.0585148,0.046392,0.0670072
0.043723,0.0707224,0.0452894,0.0415194,0.0711036,0.0514498,0.0702982,0.0433982,0.077273,0.0418772,0.0663118,0.0510454,0.054048,0.0678964,0.040844,0.0640242,0.042226,0.0496434,0.0595422,0.0486618,0.0460792,0.0699968,0.0423484,0.0660388,0.0501926,0.041514,0.0644724,0.0464716,0.0671296,0.043241,0.0719848,0.0499218,0.0594296,0.0487562,0.0454308,0.066007,0.040218,0.0433672,0.0587546,0.0632008,0.069633,0.0398454,0.074651,0.0447364,0.072164,0.0466372,0.0655612,0.0438792,0.0464468,0.063968,0.0430218,0.0861032,0.0445818,0.065851,0.0414128,0.0659272,0.0402334,0.0587974,0.0362706,0.040413,0.066709,0.0370718,0.070886,0.045442,0.0608058,0.0377772,0.0591906,0.0460756,0.0670364
0.0436738,0.0707026,0.045842,0.0410498,0.0729312,0.051091,0.0713302,0.0441432,0.0784884,0.0430222,0.0657622,0.05125,0.05503,0.0666218,0.0404484,0.0635662,0.0421922,0.0497558,0.058718,0.0487832,0.0453682,0.0714212,0.0416992,0.0657896,0.050534,0.0409388,0.0634514,0.0467954,0.0680282,0.0440778,0.071463,0.0501298,0.0608154,0.0483256,0.0451638,0.066802,0.040506,0.0432716,0.0586868,0.0622406,0.0695416,0.040749,0.0739106,0.0442168,0.0723928,0.047132,0.0662986,0.0447874,0.046256,0.0639014,0.0436674,0.0910246,0.0441982,0.0654424,0.0406844,0.0717744,0.0402378,0.059709,0.0371764,0.0402126,0.0638082,0.0375962,0.0723466,0.0448214,0.0623214,0.0364456,0.0581424,0.045384,0.0662544
0.0441402,0.0688002,0.0459174,0.0413084,0.0730892,0.0515784,0.070835,0.0449344,0.0789096,0.0434602,0.065873,0.0511838,0.0553342,0.0682796,0.0411354,0.0643914,0.0413432,0.0496354,0.0583688,0.048782,0.045518,0.0724038,0.0418702,0.0655272,0.050126,0.0426326,0.063171,0.0471702,0.0682028,0.044154,0.0717584,0.0496594,0.0617008,0.0483924,0.0445106,0.064413,0.0406308,0.042243,0.0588704,0.0622814,0.0700494,0.040717,0.0746478,0.0441214,0.0718222,0.0462202,0.0668126,0.0439666,0.046672,0.064226,0.0434012,0.0893176,0.0442774,0.0659372,0.0414456,0.071408,0.040537,0.0598516,0.0367264,0.0403552,0.0647998,0.0376796,0.0728882,0.0458792,0.0624202,0.0367238,0.0575678,0.0459248,0.0658764
0.0437114,0.0699864,0.0450604,0.0404338,0.0730976,0.0516036,0.0708652,0.0438778,0.0788458,0.0427018,0.065157,0.051267,0.0560836,0.0690996,0.0410394,0.0646654,0.0407978,0.0503754,0.0582198,0.0493982,0.0456922,0.0736654,0.0415084,0.0666676,0.049727,0.0422408,0.0623802,0.0474032,0.0686028,0.0432306,0.072353,0.0501182,0.0616174,0.0490662,0.0445156,0.0648666,0.0396646,0.0428798,0.0587246,0.0616696,0.0691204,0.040937,0.0747892,0.044083,0.0714144,0.045208,0.0672182,0.0439,0.0475334,0.0643616,0.0436506,0.0893602,0.0448314,0.0668314,0.0402464,0.0704428,0.0405158,0.0594688,0.0373436,0.039779,0.0642956,0.036707,0.0743406,0.0450048,0.061301,0.0375824,0.0567238,0.0459002,0.0653678
0.0429294,0.070506,0.0448482,0.041201,0.0751406,0.051171,0.070814,0.0429546,0.0791374,0.0422022,0.0669722,0.0521872,0.0559552,0.0699696,0.0421256,0.0641962,0.0410514,0.0492282,0.0585776,0.0490402,0.045954,0.0733324,0.0423948,0.067363,0.0496886,0.0416284,0.0619314,0.047857,0.0695222,0.0436718,0.0717746,0.0496228,0.0615884,0.0502286,0.0441616,0.0659364,0.0393512,0.0437914,0.0579634,0.0625576,0.0687208,0.0409704,0.0735664,0.0439908,0.0720598,0.0448876,0.067239,0.0438914,0.047209,0.0628616,0.0436672,0.0904464,0.0441744,0.0666116,0.0402214,0.0713254,0.0401784,0.0597028,0.0383716,0.0406958,0.0655472,0.0367524,0.0749904,0.0454248,0.0611118,0.0370326,0.0571814,0.046154,0.0643938
0.0424272,0.0715056,0.045972,0.0413634,0.0748126,0.0508968,0.0721462,0.0423512,0.0790502,0.0426934,0.0664524,0.0528234,0.0569546,0.0694072,0.0430822,0.0633974,0.0408434,0.0499484,0.058644,0.0480506,0.0458246,0.0725958,0.0421956,0.0671094,0.0492352,0.042374,0.0621892,0.047532,0.0704098,0.0432242,0.0724818,0.048591,0.0618836,0.0520604,0.0443496,0.0667022,0.0395266,0.0437912,0.0592508,0.0622986,0.0678968,0.040858,0.0740738,0.0427506,0.0732926,0.0450128,0.0674984,0.0445566,0.0471416,0.0627454,0.043039,0.0884072,0.0438994,0.0676024,0.0404922,0.0708128,0.0403534,0.0597438,0.0394122,0.040171,0.0658934,0.03751,0.0753656,0.0460952,0.061204,0.0372874,0.0583594,0.0457218,0.064768
0.0430932,0.0714356,0.0462844,0.0413876,0.0755782,0.0505004,0.0722408,0.0430294,0.0795294,0.0416238,0.0671936,0.0534404,0.056129,0.0688612,0.043631,0.0677496,0.0412186,0.0495242,0.0587968,0.0472842,0.0438384,0.072605,0.043228,0.0667262,0.0500296,0.0418988,0.0620304,0.0467244,0.0703772,0.0429118,0.0733904,0.0488746,0.0617256,0.0516484,0.0441288,0.0660698,0.0398848,0.0429586,0.0599092,0.0626276,0.0689658,0.040721,0.0753522,0.0429086,0.0727812,0.0444012,0.068372,0.0454258,0.046376,0.0631696,0.0435046,0.088757,0.0442744,0.0669194,0.0411794,0.0713538,0.0408816,0.059023,0.039448,0.0399254,0.0666168,0.0376182,0.0749198,0.0455838,0.0610002,0.0379746,0.0583602,0.0455552,0.0630988
0.0442174,0.0721182,0.0460846,0.0415446,0.077017,0.0508584,0.0707056,0.0424762,0.0804324,0.042428,0.068047,0.0524874,0.056554,0.0682616,0.0436362,0.0672448,0.040502,0.0501184,0.0590224,0.0473138,0.0440756,0.0711318,0.0437118,0.065424,0.0509452,0.0421752,0.0636704,0.0471906,0.0711678,0.04367,0.0725912,0.04936,0.061917,0.0518022,0.0440374,0.066065,0.0417506,0.0434456,0.0607624,0.062503,0.0700354,0.0404,0.0769042,0.0437072,0.0728636,0.043968,0.0692658,0.045842,0.0468548,0.0629438,0.0434076,0.0881292,0.0444906,0.0667252,0.0410006,0.07167,0.0398398,0.0592482,0.0391396,0.0408708,0.0663338,0.0382836,0.0742238,0.045841,0.062242,0.0381956,0.0586284,0.0466964,0.0622424
0.0441346,0.0719024,0.0457848,0.0422442,0.076393,0.0533644,0.071143,0.0433284,0.0795622,0.0426492,0.0661326,0.052046,0.0557352,0.0691858,0.043065,0.0680612,0.039978,0.0500938,0.058786,0.0467644,0.0453702,0.0716774,0.0437066,0.0650782,0.0510662,0.042499,0.0641986,0.0474534,0.0692278,0.0430026,0.072882,0.0481202,0.0624124,0.0520468,0.0433374,0.0657328,0.0407224,0.0437332,0.0617514,0.0626384,0.0702448,0.0402162,0.0776614,0.0436986,0.0731344,0.0454414,0.0690946,0.0453586,0.0474462,0.061667,0.04355,0.0885874,0.0438034,0.0660842,0.0418126,0.072011,0.0399314,0.0578036,0.038132,0.04028,0.0675826,0.0380598,0.0758924,0.0465572,0.0616012,0.0388612,0.0589572,0.0461682,0.0625928
0.0433268,0.0713062,0.0450348,0.0412612,0.0771044,0.0534498,0.0722796,0.043283,0.0814148,0.0414088,0.065858,0.0521378,0.0552686,0.0699804,0.0438608,0.0696302,0.0391706,0.0501106,0.059639,0.0466594,0.0443916,0.0715814,0.0431784,0.0654326,0.050654,0.0425664,0.0644114,0.0471584,0.0692778,0.0435346,0.0734624,0.0483562,0.0627498,0.0526832,0.0439866,0.066407,0.0421576,0.043495,0.0607564,0.0622798,0.0706848,0.0400374,0.077707,0.0437116,0.0734636,0.0446262,0.0694986,0.0459134,0.0470466,0.0620122,0.0438124,0.0879874,0.0436452,0.0655096,0.040598,0.0734918,0.0399716,0.058307,0.0393896,0.0399504,0.0658174,0.0381884,0.0758384,0.045892,0.0622598,0.0389442,0.059378,0.0450572,0.0625972
0.0438428,0.0728422,0.0452928,0.0412892,0.0781102,0.0536698,0.073117,0.0432414,0.0832744,0.0414962,0.0663666,0.052896,0.0540196,0.0707998,0.0439564,0.0700638,0.0399904,0.05096,0.0601452,0.046231,0.0447324,0.071787,0.0418002,0.0654998,0.0506364,0.0426036,0.0637546,0.0466714,0.0699234,0.0433346,0.0735576,0.0484678,0.0629212,0.0525084,0.043803,0.0660906,0.0411088,0.043795,0.0611858,0.0635162,0.070456,0.0410038,0.07856,0.0437534,0.074,0.043894,0.0689444,0.045997,0.0475874,0.0619128,0.04297,0.0886286,0.04523,0.06548,0.040119,0.0720104,0.0401044,0.0590862,0.0389816,0.0400258,0.0669918,0.0387802,0.0773616,0.0466538,0.0620976,0.0386322,0.0590078,0.0462976,0.0631106
0.0446648,0.072846,0.0450516,0.0412556,0.0790506,0.053641,0.0727664,0.0422466,0.083229,0.0417442,0.0659756,0.0514014,0.0538908,0.0708914,0.043111,0.0704544,0.0398494,0.051481,0.0597658,0.047351,0.0443786,0.071447,0.0417834,0.0678014,0.0493874,0.0424994,0.0632394,0.0464788,0.0708972,0.0437842,0.075567,0.0481754,0.0641704,0.0521196,0.0435538,0.0681332,0.0412298,0.0435708,0.0609068,0.0639992,0.0704894,0.0422888,0.080171,0.043487,0.0755856,0.0440186,0.0698514,0.0449426,0.0475126,0.0632654,0.041821,0.0896822,0.0455664,0.0665324,0.0400776,0.072257,0.0397138,0.0594694,0.0383826,0.0405206,0.067113,0.0387932,0.0784684,0.0465788,0.0627786,0.0384494,0.0590702,0.0457184,0.0629444
0.0448388,0.0716728,0.0451016,0.0418242,0.0785802,0.053785,0.0738066,0.0417002,0.085694,0.04185,0.0665986,0.0505232,0.054639,0.0707922,0.043836,0.0696304,0.041206,0.0508878,0.0605116,0.0469384,0.0447376,0.073315,0.042441,0.0693634,0.0499204,0.042504,0.0627396,0.0463208,0.0711292,0.0453372,0.0756804,0.0491752,0.0639706,0.0522218,0.0435992,0.0671428,0.04071,0.0434756,0.0611728,0.0638998,0.0700528,0.0418896,0.0794018,0.0442572,0.0748896,0.0443256,0.0696004,0.0444266,0.0470922,0.0627366,0.0415756,0.0907892,0.0445472,0.0667368,0.0399854,0.0717828,0.039414,0.0598476,0.0384618,0.0394472,0.0672178,0.0393096,0.07953,0.0472642,0.0633918,0.037996,0.0596292,0.0471208,0.0623862
0.0442602,0.0709858,0.0458882,0.0396798,0.080362,0.0534434,0.074536,0.042466,0.0849884,0.0422418,0.066903,0.0518596,0.0548058,0.0713626,0.043041,0.072024,0.04054,0.051151,0.0602446,0.0466962,0.04418,0.0743472,0.042187,0.0675944,0.0506824,0.04265,0.064163,0.046554,0.0710322,0.0444634,0.0759128,0.0489166,0.0622978,0.0532018,0.0435326,0.0671258,0.0410882,0.0433208,0.0611312,0.0631254,0.06924,0.0413778,0.0809538,0.0438988,0.0744522,0.0451412,0.06968,0.0451474,0.04735,0.0625932,0.0409354,0.0907228,0.0447048,0.0671858,0.0405432,0.0715162,0.0398316,0.0599764,0.0382992,0.0405624,0.0671006,0.0394882,0.0800718,0.0469646,0.0638684,0.0377996,0.0593458,0.0472248,0.0635034
0.0442844,0.0716426,0.0460674,0.0388472,0.0807374,0.0530728,0.0762676,0.0424234,0.086303,0.0422544,0.0678398,0.0526302,0.0552972,0.0709672,0.043145,0.0731722,0.0404186,0.0506486,0.0606894,0.0476246,0.04465,0.0752582,0.0427372,0.0671908,0.0517564,0.0438984,0.0629396,0.046921,0.0702006,0.04371,0.0747014,0.0496574,0.0638008,0.0529896,0.0434044,0.0679582,0.0409546,0.0425214,0.0613486,0.0628974,0.0710474,0.0410988,0.0820608,0.0434658,0.075672,0.0453668,0.0681862,0.0458174,0.046742,0.0640338,0.040953,0.0911812,0.0448132,0.0686836,0.0402638,0.07187,0.0400932,0.0588898,0.0378996,0.0408908,0.067271,0.0394852,0.0801808,0.0474356,0.0642278,0.0382446,0.0584746,0.0479232,0.0636784
0.043502,0.0712722,0.0458302,0.0386478,0.0803834,0.0534184,0.0761392,0.0425446,0.0848176,0.041443,0.068844,0.0527298,0.0543496,0.0710254,0.0439274,0.072304,0.0400732,0.0504204,0.0605814,0.0472458,0.0448774,0.0737486,0.0428992,0.0679934,0.050899,0.0438986,0.0624514,0.0470332,0.0691242,0.0434744,0.074455,0.0485374,0.0639284,0.0524734,0.0430216,0.0678046,0.0405292,0.043404,0.0613612,0.0624036,0.0708598,0.0422398,0.0825698,0.0423542,0.0759594,0.0444062,0.0685634,0.0456512,0.0473284,0.0645458,0.041278,0.090823,0.0453874,0.0675312,0.0401014,0.0720692,0.0403384,0.0599756,0.0382578,0.0410944,0.0670138,0.0401992,0.0803884,0.0469566,0.064208,0.039019,0.0589808,0.0479822,0.0637166
0.0430146,0.0737854,0.0463712,0.0395226,0.0815702,0.0529602,0.0765712,0.0424616,0.0845956,0.0414128,0.0682518,0.0528086,0.054765,0.0714782,0.0432652,0.0723872,0.0404684,0.0503002,0.0613012,0.0466002,0.0456968,0.0746892,0.0421828,0.0670662,0.0509534,0.0434738,0.0624542,0.046596,0.0701972,0.0427798,0.074767,0.048829,0.0648618,0.0531474,0.0438662,0.068675,0.0410992,0.043067,0.0620886,0.0621322,0.0698398,0.0421268,0.0820662,0.0425698,0.0757554,0.0443756,0.066706,0.0458222,0.0475904,0.0642712,0.0412264,0.0914464,0.0457464,0.0669272,0.0395824,0.0712662,0.04043,0.0595128,0.0388734,0.0414028,0.0669524,0.039424,0.0813424,0.048011,0.063412,0.0396138,0.0599294,0.0467548,0.0638454
0.0435324,0.0739856,0.0456718,0.0396312,0.0813944,0.052973,0.0777948,0.0422626,0.0854814,0.041331,0.0686846,0.0528838,0.0557352,0.0710584,0.0442186,0.0726956,0.0405106,0.0504712,0.0609182,0.0472038,0.0464174,0.0754876,0.0414704,0.0678776,0.0511832,0.043362,0.0617134,0.0473208,0.070356,0.042302,0.076008,0.0484046,0.0633136,0.0537682,0.0441582,0.0693794,0.0410496,0.0433834,0.0622144,0.063152,0.070277,0.0427682,0.082366,0.0417828,0.0760606,0.044254,0.0668716,0.0463544,0.0474028,0.0634504,0.0411074,0.0920004,0.0447386,0.0668568,0.0397144,0.072103,0.040166,0.059958,0.0383204,0.0414064,0.0671688,0.039791,0.0823666,0.0478636,0.0637454,0.0395874,0.0605742,0.0456678,0.0636458
0.0439684,0.0748556,0.046195,0.0396934,0.083022,0.052382,0.079817,0.042986,0.085071,0.0416214,0.0682646,0.052612,0.0554398,0.0709886,0.0435404,0.073158,0.0406152,0.0509158,0.062649,0.0471626,0.046526,0.0752936,0.0412998,0.0682396,0.0514452,0.0434956,0.062326,0.0484178,0.0714838,0.042264,0.0762676,0.0483546,0.063043,0.0544304,0.043479,0.0690882,0.0417656,0.0430504,0.0604036,0.0636844,0.071605,0.0427438,0.081704,0.0422162,0.07571,0.044941,0.067139,0.047399,0.0477818,0.0627876,0.0420008,0.0924588,0.0459452,0.066982,0.0389488,0.0716632,0.041347,0.0596924,0.0382316,0.0407564,0.0669942,0.0406358,0.0844344,0.0473856,0.064473,0.0391962,0.0601458,0.0454268,0.063525
0.0436428,0.0754932,0.0476574,0.0399888,0.0838092,0.0526732,0.0805648,0.043611,0.084543,0.0412514,0.0680816,0.0519794,0.0554016,0.071671,0.0436354,0.0733314,0.040265,0.0497052,0.0633454,0.0467798,0.046239,0.0759168,0.0410748,0.0690514,0.0519608,0.0429408,0.0623296,0.0482196,0.0702188,0.0426882,0.076168,0.0488238,0.0626552,0.0536596,0.0441614,0.0679766,0.0419198,0.0436502,0.0598752,0.0627266,0.0717216,0.0418578,0.082216,0.0416246,0.0760602,0.0449954,0.066436,0.04702,0.0493374,0.0636822,0.0413972,0.0933028,0.0456206,0.0705476,0.0394442,0.072279,0.0416218,0.0604252,0.037579,0.0406106,0.0663194,0.0400112,0.0855874,0.0475354,0.0643522,0.0393832,0.0607872,0.0462044,0.063354
0.043356,0.0760886,0.0459508,0.040604,0.0839808,0.053186,0.0811484,0.0444604,0.0849384,0.040453,0.0683692,0.0511178,0.0551178,0.0726,0.0438768,0.073453,0.0404398,0.0501886,0.0633208,0.046935,0.0456104,0.074571,0.0416246,0.069051,0.0528432,0.0419536,0.0623632,0.0486236,0.0696602,0.0456318,0.0749522,0.0500148,0.0633032,0.05353,0.0434784,0.0682922,0.0415314,0.0436628,0.0599584,0.062623,0.0732324,0.0422106,0.084455,0.0414298,0.076089,0.0436652,0.0676046,0.0463914,0.0486598,0.064016,0.0405844,0.0925574,0.0484054,0.0721338,0.0396852,0.07198,0.0420134,0.0605588,0.037371,0.0409222,0.068256,0.039608,0.0851218,0.0475056,0.0650682,0.0383208,0.0606006,0.0463866,0.062551
0.0440248,0.0751602,0.0459752,0.0394252,0.0841226,0.0537644,0.0816944,0.044223,0.0861566,0.0404108,0.0676448,0.050731,0.0554556,0.0730116,0.0440852,0.0757756,0.0397076,0.0505926,0.0629402,0.0471054,0.0462534,0.0742572,0.0418208,0.068564,0.0517386,0.042471,0.0622676,0.0482976,0.0701684,0.0461108,0.0758006,0.0500364,0.0633738,0.0537586,0.044398,0.068346,0.0410614,0.0438998,0.0612946,0.0635466,0.0742112,0.0422644,0.0872098,0.0412798,0.0772968,0.0429814,0.0689322,0.0472872,0.048602,0.064175,0.039579,0.0931614,0.0489878,0.0709968,0.0399062,0.0723832,0.04203,0.061197,0.038037,0.0411726,0.0676026,0.0399038,0.0841214,0.0480054,0.066808,0.0377366,0.0601982,0.0460164,0.063037
0.0441128,0.0736204,0.0464618,0.0398878,0.0858668,0.0534096,0.0805782,0.0446908,0.0855086,0.039365,0.0684686,0.0504356,0.054211,0.0735942,0.0449016,0.0776482,0.0397704,0.0504842,0.063041,0.0466686,0.0457284,0.0758474,0.0418824,0.0700446,0.0518842,0.042962,0.0625136,0.048441,0.0694818,0.0468846,0.076766,0.0498654,0.0634364,0.0541708,0.0444522,0.0688232,0.0407364,0.0431838,0.061399,0.0660234,0.0732372,0.042056,0.0870024,0.0415664,0.075274,0.043743,0.0695576,0.0471658,0.0491936,0.064232,0.0395752,0.093491,0.0492796,0.0706182,0.0406598,0.0726278,0.0428208,0.0611788,0.0380832,0.0399866,0.067212,0.0396704,0.0846828,0.0474858,0.067295,0.0383356,0.0590612,0.047624,0.0631744
0.0439256,0.073888,0.0465464,0.0400078,0.0871728,0.0533024,0.0808082,0.0445196,0.0872734,0.0403712,0.0690266,0.0502276,0.055941,0.0737152,0.0456136,0.0788586,0.0405892,0.0503736,0.0629324,0.045706,0.0453294,0.0768538,0.0423952,0.0695544,0.0517936,0.0423498,0.0623266,0.0477694,0.070098,0.0460644,0.0775818,0.0499658,0.0632738,0.0552656,0.043774,0.0726722,0.0409498,0.0430798,0.062164,0.0655202,0.072846,0.0421686,0.0894252,0.0412836,0.0767398,0.043256,0.0704234,0.047374,0.048507,0.0657894,0.040584,0.0947886,0.049038,0.070635,0.0421798,0.0732648,0.0432748,0.0615322,0.037213,0.039683,0.0672574,0.0396912,0.0844014,0.0485436,0.0679998,0.0383484,0.0590048,0.046663,0.065792
0.043226,0.0751412,0.047667,0.0410566,0.0882086,0.0538434,0.0821062,0.0440946,0.0874726,0.0411826,0.068969,0.049983,0.0560324,0.0734402,0.0462998,0.078914,0.0406558,0.0503442,0.063324,0.0460194,0.0442058,0.0776818,0.0429448,0.070457,0.0523016,0.042741,0.0626384,0.04787,0.0687282,0.0463098,0.0781226,0.0497412,0.0620676,0.0548918,0.0441862,0.0736846,0.041278,0.043059,0.0628248,0.0645412,0.0721256,0.0424398,0.0894882,0.0412508,0.0774348,0.0435102,0.0712268,0.0476402,0.0490148,0.0660312,0.0403838,0.0957352,0.0482768,0.0714308,0.0431948,0.0734738,0.0415266,0.0625186,0.0372964,0.040079,0.0672582,0.0401696,0.085774,0.0490644,0.068375,0.0392824,0.0579446,0.0475162,0.065176
0.0439716,0.0756722,0.0473964,0.0412804,0.0898022,0.0540592,0.0826688,0.0441744,0.0872276,0.0398976,0.0688228,0.050919,0.0558676,0.0738058,0.0451588,0.0793668,0.0398196,0.0497988,0.0638348,0.0463482,0.0439636,0.0772966,0.0425952,0.070594,0.0519732,0.042321,0.0638828,0.0472418,0.069489,0.0469424,0.0785256,0.0496736,0.062059,0.0547784,0.0442864,0.0738484,0.041238,0.0430512,0.0635952,0.0643748,0.0744492,0.0417574,0.0895502,0.041496,0.0779474,0.0450044,0.0719126,0.0480888,0.0489648,0.0664598,0.040844,0.0949728,0.0478484,0.071639,0.0435112,0.0733286,0.041128,0.0634304,0.0378962,0.039663,0.0676194,0.0401576,0.0875222,0.049109,0.0680192,0.0392488,0.0570866,0.0477612,0.0654236
0.0438182,0.0750354,0.0476216,0.041438,0.091308,0.0542508,0.0821322,0.0426602,0.0870532,0.0399348,0.0691676,0.0510142,0.0545516,0.0745888,0.044297,0.0785268,0.0404142,0.0505886,0.0640362,0.0471764,0.0444752,0.0771336,0.0433728,0.0693632,0.0516992,0.0428538,0.062663,0.0477536,0.0701382,0.0456602,0.0792128,0.049144,0.0624306,0.0543248,0.044682,0.0744692,0.0414808,0.043034,0.0629334,0.064009,0.0746776,0.0409452,0.0901628,0.040917,0.0792874,0.044323,0.072878,0.0476598,0.0481606,0.0662728,0.0401886,0.094227,0.047407,0.0721056,0.0430574,0.0733864,0.0415328,0.0633682,0.038383,0.0404,0.0674898,0.0404662,0.08942,0.0491328,0.067653,0.0394386,0.0573238,0.0479108,0.0666508
0.0436098,0.076592,0.0478672,0.0416068,0.0923828,0.054338,0.0825068,0.0425966,0.0882766,0.0402508,0.0695242,0.050243,0.05403,0.0746016,0.044521,0.0792382,0.0401782,0.050792,0.064361,0.0476048,0.0441016,0.0785744,0.043265,0.0691004,0.0515278,0.0422528,0.0628586,0.0477412,0.0708634,0.0451468,0.0796418,0.0491772,0.0616772,0.0546286,0.044557,0.0749054,0.0416078,0.0423722,0.0635824,0.0631764,0.0745596,0.0415808,0.091387,0.0417412,0.0787918,0.0436816,0.0734728,0.047881,0.0485444,0.0648206,0.04131,0.0952504,0.046495,0.072433,0.0426452,0.0729538,0.0408268,0.0630612,0.0398776,0.0400462,0.0677142,0.040471,0.0900062,0.0480758,0.0685432,0.040336,0.0567128,0.0497052,0.066917
0.0425976,0.0770416,0.0482236,0.0419092,0.0923276,0.054131,0.0830114,0.0413512,0.0884808,0.0402684,0.0691824,0.0512132,0.0543652,0.0746682,0.0445344,0.0792852,0.039824,0.0502038,0.065739,0.047554,0.0446216,0.0781168,0.0425444,0.0693204,0.0510074,0.042648,0.0626458,0.0478786,0.0714494,0.0455084,0.0800412,0.0492434,0.061496,0.0538678,0.0443492,0.073827,0.0407248,0.0436376,0.0638744,0.0636816,0.0730022,0.0408204,0.0927184,0.0424032,0.0799886,0.0437082,0.0736546,0.0478316,0.0482026,0.0651122,0.0403196,0.096395,0.04667,0.0727284,0.0429238,0.07352,0.0413054,0.0635656,0.0394406,0.0413366,0.0677974,0.041367,0.0899034,0.048139,0.068748,0.0404024,0.0572464,0.0497638,0.0671204
0.0424692,0.0769386,0.0485232,0.040928,0.0924322,0.053436,0.0844882,0.0413064,0.0871386,0.0407344,0.0693186,0.050844,0.0549274,0.0750672,0.0450418,0.078557,0.0395446,0.0491046,0.0657058,0.0474208,0.0449338,0.0796782,0.0423156,0.069125,0.050774,0.043365,0.062538,0.047691,0.071617,0.0446546,0.081033,0.0491044,0.0626976,0.0543972,0.0444354,0.0754216,0.0403464,0.0434714,0.0646146,0.0653058,0.0738956,0.0420314,0.0927636,0.0431444,0.0811502,0.0438706,0.0758404,0.0473322,0.0475536,0.06484,0.0402324,0.09756,0.0468326,0.074018,0.0427622,0.0738446,0.041648,0.0633314,0.0396398,0.0410282,0.0690578,0.0418752,0.090531,0.0482888,0.0688768,0.0392946,0.057223,0.0498506,0.066638
0.0414208,0.0779696,0.0487784,0.0403434,0.093814,0.0541226,0.0847628,0.0416806,0.0871098,0.044204,0.069257,0.0504944,0.0586486,0.0768152,0.0453876,0.0786988,0.04001,0.0492294,0.0644654,0.0475454,0.043639,0.079639,0.041333,0.0704414,0.0503124,0.0423132,0.0630508,0.047333,0.0700114,0.0448956,0.0797338,0.0482794,0.0627432,0.054807,0.0443018,0.0766096,0.0403548,0.0445368,0.0642368,0.0645224,0.0754524,0.0422224,0.0941802,0.0429938,0.0805044,0.0449616,0.0751752,0.0473864,0.048503,0.0651278,0.0395996,0.0982552,0.0478604,0.073451,0.0426038,0.0735698,0.0422134,0.0626154,0.039532,0.0406622,0.069095,0.0413304,0.092141,0.0485972,0.0692886,0.0401064,0.058039,0.0500962,0.0651642
